,Name,Class,Rarity,Slot,Type,PVE Rating,PVP Rating,Link,Image
1108,Nox Lumen II,-,Rare,Energy,FusionRifle,0,1,https://www.light.gg/db/items/3662200188,https://www.bungie.net/common/destiny2_content/icons/0af06647003086c068b106becdbfcc20.jpg
1109,Nox Lumen II,-,Rare,Energy,FusionRifle,2,2.5,https://www.light.gg/db/items/3441197113,https://www.bungie.net/common/destiny2_content/icons/0af06647003086c068b106becdbfcc20.jpg
1110,Parsec TSu,-,Rare,Energy,FusionRifle,2,0,https://www.light.gg/db/items/3662200190,https://www.bungie.net/common/destiny2_content/icons/9ad9b1696f119118f469e494a28dad65.jpg
1111,Parsec TSu,-,Rare,Energy,FusionRifle,2,1,https://www.light.gg/db/items/3441197115,https://www.bungie.net/common/destiny2_content/icons/9ad9b1696f119118f469e494a28dad65.jpg
1112,Harsh Language,-,Rare,Energy,GrenadeLauncher,5,3,https://www.light.gg/db/items/2936850733,https://www.bungie.net/common/destiny2_content/icons/a28f0ab8ed6e01cae2190c6e9147a742.jpg
1113,Allegro-34,-,Rare,Energy,HandCannon,5,5,https://www.light.gg/db/items/2591586260,https://www.bungie.net/common/destiny2_content/icons/6dfd11aaee81c644f8f9e69855982112.jpg
1114,Allegro-34,-,Rare,Energy,HandCannon,3,4.3,https://www.light.gg/db/items/653875715,https://www.bungie.net/common/destiny2_content/icons/6dfd11aaee81c644f8f9e69855982112.jpg
1115,Lamia HC2,-,Rare,Energy,HandCannon,2,3,https://www.light.gg/db/items/2591586262,https://www.bungie.net/common/destiny2_content/icons/c62d7758539dc87d53f310e967bfc23d.jpg
1116,Lamia HC2,-,Rare,Energy,HandCannon,2,3,https://www.light.gg/db/items/653875713,https://www.bungie.net/common/destiny2_content/icons/c62d7758539dc87d53f310e967bfc23d.jpg
1117,Presto-48,-,Rare,Energy,HandCannon,0,0,https://www.light.gg/db/items/1595336071,https://www.bungie.net/common/destiny2_content/icons/112b853f9724c71e7100b3ebffab9d6f.jpg
1118,Agrona PR2,-,Rare,Energy,PulseRifle,4,3,https://www.light.gg/db/items/1678957658,https://www.bungie.net/common/destiny2_content/icons/b39e45d8e053c56274fb9fcba7656a1b.jpg
1119,Agrona PR2,-,Rare,Energy,PulseRifle,1,4,https://www.light.gg/db/items/1669771781,https://www.bungie.net/common/destiny2_content/icons/b39e45d8e053c56274fb9fcba7656a1b.jpg
1120,Encore-25,-,Rare,Energy,PulseRifle,0,0,https://www.light.gg/db/items/1678957659,https://www.bungie.net/common/destiny2_content/icons/0860bbf8d9a2a9265b52e90715947ddb.jpg
1121,Encore-25,-,Rare,Energy,PulseRifle,0,4,https://www.light.gg/db/items/1669771780,https://www.bungie.net/common/destiny2_content/icons/0860bbf8d9a2a9265b52e90715947ddb.jpg
1122,Black Tiger-2sr,-,Rare,Energy,ScoutRifle,0,5,https://www.light.gg/db/items/3906357378,https://www.bungie.net/common/destiny2_content/icons/c37583888ad03b20331e3e3771592030.jpg
1123,Black Tiger-2sr,-,Rare,Energy,ScoutRifle,2.5,4,https://www.light.gg/db/items/1650626965,https://www.bungie.net/common/destiny2_content/icons/c37583888ad03b20331e3e3771592030.jpg
1124,Madrugada SR2,-,Rare,Energy,ScoutRifle,5,4,https://www.light.gg/db/items/3906357376,https://www.bungie.net/common/destiny2_content/icons/01aea5c78525b13cc30c25a4b781ec1f.jpg
1125,Madrugada SR2,-,Rare,Energy,ScoutRifle,4.5,4,https://www.light.gg/db/items/1650626967,https://www.bungie.net/common/destiny2_content/icons/01aea5c78525b13cc30c25a4b781ec1f.jpg
1126,Sonata-48,-,Rare,Energy,ScoutRifle,4,3,https://www.light.gg/db/items/2842493170,https://www.bungie.net/common/destiny2_content/icons/f166d47577c7b13bd625598792539674.jpg
1127,Badlands Mk.24,-,Rare,Energy,Shotgun,3.5,4,https://www.light.gg/db/items/1995011456,https://www.bungie.net/common/destiny2_content/icons/240fd6f4f58f9b0678c5cf46395f4028.jpg
1128,Botheration Mk.28,-,Rare,Energy,Shotgun,2.5,4,https://www.light.gg/db/items/1995011457,https://www.bungie.net/common/destiny2_content/icons/2c2aacf4ddb4af9a519972f6f804d74d.jpg
1129,Fussed Dark Mk.21,-,Rare,Energy,Shotgun,1.5,2,https://www.light.gg/db/items/1995011459,https://www.bungie.net/common/destiny2_content/icons/af6fb55976b0a485bfcbb97f52f0a4c5.jpg
1130,Fussed Dark Mk.21,-,Rare,Energy,Shotgun,2,3,https://www.light.gg/db/items/1457394908,https://www.bungie.net/common/destiny2_content/icons/af6fb55976b0a485bfcbb97f52f0a4c5.jpg
1131,Requiem-43,-,Rare,Energy,Shotgun,3,4,https://www.light.gg/db/items/3556971406,https://www.bungie.net/common/destiny2_content/icons/62df20770917729c9ac63820612f6fd4.jpg
1132,Dissonance-34,-,Rare,Energy,Sidearm,2,4,https://www.light.gg/db/items/3809805228,https://www.bungie.net/common/destiny2_content/icons/1372f65bbbd507fea24d034250d41b4c.jpg
1133,Dissonance-34,-,Rare,Energy,Sidearm,3,3.5,https://www.light.gg/db/items/711899775,https://www.bungie.net/common/destiny2_content/icons/1372f65bbbd507fea24d034250d41b4c.jpg
1134,Requiem SI2,-,Rare,Energy,Sidearm,3,3,https://www.light.gg/db/items/3809805229,https://www.bungie.net/common/destiny2_content/icons/662da3283d90c858d8a79f30dc9d16ef.jpg
1135,Requiem SI2,-,Rare,Energy,Sidearm,5,5,https://www.light.gg/db/items/711899774,https://www.bungie.net/common/destiny2_content/icons/662da3283d90c858d8a79f30dc9d16ef.jpg
1136,Vinegaroon-2si,-,Rare,Energy,Sidearm,1,1,https://www.light.gg/db/items/3809805231,https://www.bungie.net/common/destiny2_content/icons/273075f81d16880061315e4a47d62d90.jpg
1137,Vinegaroon-2si,-,Rare,Energy,Sidearm,3,5,https://www.light.gg/db/items/711899772,https://www.bungie.net/common/destiny2_content/icons/273075f81d16880061315e4a47d62d90.jpg
1138,Aachen-LR2,-,Rare,Energy,SniperRifle,2.5,3.7,https://www.light.gg/db/items/1177293327,https://www.bungie.net/common/destiny2_content/icons/884f9c69ccb61a381fe5ead5381f6bf9.jpg
1139,Damietta-LR2,-,Rare,Energy,SniperRifle,2,1,https://www.light.gg/db/items/1177293326,https://www.bungie.net/common/destiny2_content/icons/c4a2286193f6143a004595679457225c.jpg
1140,Damietta-LR2,-,Rare,Energy,SniperRifle,0,0,https://www.light.gg/db/items/4157959959,https://www.bungie.net/common/destiny2_content/icons/c4a2286193f6143a004595679457225c.jpg
1141,Tongeren-LR3,-,Rare,Energy,SniperRifle,4.5,3.5,https://www.light.gg/db/items/1177293325,https://www.bungie.net/common/destiny2_content/icons/0917f52b1ccdea6149497d4f45a06b0e.jpg
1142,Tongeren-LR3,-,Rare,Energy,SniperRifle,2,3.5,https://www.light.gg/db/items/4157959956,https://www.bungie.net/common/destiny2_content/icons/0917f52b1ccdea6149497d4f45a06b0e.jpg
1143,Furina-2mg,-,Rare,Energy,SubmachineGun,4.7,4.3,https://www.light.gg/db/items/3383958217,https://www.bungie.net/common/destiny2_content/icons/050ab4f54b5df91ce01b5ae6471e18ee.jpg
1144,Furina-2mg,-,Rare,Energy,SubmachineGun,3,3,https://www.light.gg/db/items/1281822858,https://www.bungie.net/common/destiny2_content/icons/050ab4f54b5df91ce01b5ae6471e18ee.jpg
1145,Harmony-21,-,Rare,Energy,SubmachineGun,3,1,https://www.light.gg/db/items/3383958216,https://www.bungie.net/common/destiny2_content/icons/b6a2da899a8111e681268c0973c0525f.jpg
1146,Harmony-21,-,Rare,Energy,SubmachineGun,3,3,https://www.light.gg/db/items/1281822859,https://www.bungie.net/common/destiny2_content/icons/b6a2da899a8111e681268c0973c0525f.jpg
1147,Whip Scorpion-3mg,-,Rare,Energy,SubmachineGun,2,4,https://www.light.gg/db/items/1195725818,https://www.bungie.net/common/destiny2_content/icons/2b2ba5a56b2809a255fc00a404c4948e.jpg
1148,Plemusa-B,-,Rare,Power,GrenadeLauncher,3,1,https://www.light.gg/db/items/1120843238,https://www.bungie.net/common/destiny2_content/icons/f8a1db302bff552363bc5a1cbae1b7cd.jpg
1149,Plemusa-B,-,Rare,Power,GrenadeLauncher,3,3,https://www.light.gg/db/items/3493948735,https://www.bungie.net/common/destiny2_content/icons/f8a1db302bff552363bc5a1cbae1b7cd.jpg
1150,Stampede Mk.32,-,Rare,Power,GrenadeLauncher,3,4,https://www.light.gg/db/items/1120843239,https://www.bungie.net/common/destiny2_content/icons/68cf36ca8279c90d4f3814ef6390d511.jpg
1151,Stampede Mk.32,-,Rare,Power,GrenadeLauncher,2,3,https://www.light.gg/db/items/3493948734,https://www.bungie.net/common/destiny2_content/icons/68cf36ca8279c90d4f3814ef6390d511.jpg
1152,King Cobra-4fr,-,Rare,Power,LinearFusionRifle,1,4,https://www.light.gg/db/items/1502662697,https://www.bungie.net/common/destiny2_content/icons/72d7efb91c6fcce0f6e245ee104ebd76.jpg
1153,Exitus Mk.I,-,Rare,Power,MachineGun,4.8,4.8,https://www.light.gg/db/items/3117873459,https://www.bungie.net/common/destiny2_content/icons/f289767b0c7777476b1e7ca462b0a8ac.jpg
1154,Cup-Bearer SA/2,-,Rare,Power,RocketLauncher,4,4.5,https://www.light.gg/db/items/4221925398,https://www.bungie.net/common/destiny2_content/icons/016bb841d3aeff6a1d941315af598f04.jpg
1155,Cup-Bearer SA/2,-,Rare,Power,RocketLauncher,0,0,https://www.light.gg/db/items/1877183765,https://www.bungie.net/common/destiny2_content/icons/016bb841d3aeff6a1d941315af598f04.jpg
1156,Reginar-B,-,Rare,Power,RocketLauncher,3,1,https://www.light.gg/db/items/4221925399,https://www.bungie.net/common/destiny2_content/icons/ee97cc2fa05d309ce726390d472c6a11.jpg
1157,Reginar-B,-,Rare,Power,RocketLauncher,5,0,https://www.light.gg/db/items/1877183764,https://www.bungie.net/common/destiny2_content/icons/ee97cc2fa05d309ce726390d472c6a11.jpg
1158,Weaver-C,-,Rare,Power,RocketLauncher,1,4,https://www.light.gg/db/items/372212741,https://www.bungie.net/common/destiny2_content/icons/4ede086558f630e70bdfeb1767f8549d.jpg
1159,Future Imperfect,-,Rare,Power,Sword,2,1,https://www.light.gg/db/items/1447973651,https://www.bungie.net/common/destiny2_content/icons/ceb46f3d4ba6626cadd78dfa25d5b4fb.jpg
1160,Future Imperfect,-,Rare,Power,Sword,0,0,https://www.light.gg/db/items/2891976012,https://www.bungie.net/common/destiny2_content/icons/ceb46f3d4ba6626cadd78dfa25d5b4fb.jpg
1161,Rest for the Wicked,-,Rare,Power,Sword,3,3,https://www.light.gg/db/items/1447973650,https://www.bungie.net/common/destiny2_content/icons/241241e7260095f4aac2e6d102dd1abd.jpg
1162,Rest for the Wicked,-,Rare,Power,Sword,4,3.5,https://www.light.gg/db/items/2891976013,https://www.bungie.net/common/destiny2_content/icons/241241e7260095f4aac2e6d102dd1abd.jpg
1163,Rest for the Wicked,-,Common,Kinetic,AutoRifle,3.2,4,https://www.light.gg/db/items/2694044461,https://www.bungie.net/common/destiny2_content/icons/f067c692555690be19fad87c9fc67f69.jpg
1164,Rest for the Wicked,-,Common,Kinetic,AutoRifle,4.2,5,https://www.light.gg/db/items/2694044460,https://www.bungie.net/common/destiny2_content/icons/9ed2b9c5f20bbd11a990ac89bf147b20.jpg
1165,Rest for the Wicked,-,Common,Kinetic,AutoRifle,5,5,https://www.light.gg/db/items/2694044462,https://www.bungie.net/common/destiny2_content/icons/16e53fd6bde1e4a65c54d2139e598930.jpg
1166,Rest for the Wicked,-,Common,Kinetic,HandCannon,2.7,3.7,https://www.light.gg/db/items/3185293912,https://www.bungie.net/common/destiny2_content/icons/cafe0838907df281f7fd059820b11a86.jpg
1167,Rest for the Wicked,-,Common,Kinetic,HandCannon,2,4,https://www.light.gg/db/items/3185293913,https://www.bungie.net/common/destiny2_content/icons/045b1a64a51efa4f5558101d7224fba0.jpg
1168,Rest for the Wicked,-,Common,Kinetic,HandCannon,1.5,5,https://www.light.gg/db/items/3185293915,https://www.bungie.net/common/destiny2_content/icons/9664851cf02f0489ad622571100db380.jpg
1169,Rest for the Wicked,-,Common,Kinetic,PulseRifle,0,0,https://www.light.gg/db/items/2213848863,https://www.bungie.net/common/destiny2_content/icons/ec3e9597df493000b011f513baf57df2.jpg
1170,Rest for the Wicked,-,Common,Kinetic,PulseRifle,0,0,https://www.light.gg/db/items/2213848860,https://www.bungie.net/common/destiny2_content/icons/40b9b76aab57ec7ac9f1c6baec62809a.jpg
1171,Rest for the Wicked,-,Common,Kinetic,PulseRifle,3,3,https://www.light.gg/db/items/2213848862,https://www.bungie.net/common/destiny2_content/icons/65e581dad5700cd8e802a3aa747e93ae.jpg
1172,Rest for the Wicked,-,Common,Kinetic,PulseRifle,5,5,https://www.light.gg/db/items/3627718344,https://www.bungie.net/common/destiny2_content/icons/b4c89fc2bf91571e844ca38ae7ddc109.jpg
1173,Rest for the Wicked,-,Common,Kinetic,ScoutRifle,5,4,https://www.light.gg/db/items/3361694401,https://www.bungie.net/common/destiny2_content/icons/f701538d163ec3fd8a6819dcd7baf94b.jpg
1174,Rest for the Wicked,-,Common,Kinetic,ScoutRifle,0,0,https://www.light.gg/db/items/3361694403,https://www.bungie.net/common/destiny2_content/icons/6319c8e86e574c57c092a88a0fb4af6a.jpg
1175,Rest for the Wicked,-,Common,Kinetic,ScoutRifle,5,5,https://www.light.gg/db/items/3361694400,https://www.bungie.net/common/destiny2_content/icons/81f44cab043261688935ec56ca3a18a0.jpg
1176,Rest for the Wicked,-,Common,Energy,AutoRifle,2.7,2.5,https://www.light.gg/db/items/2694044463,https://www.bungie.net/common/destiny2_content/icons/476a38b5dbde585348dd129e95e56a5f.jpg
1177,Rest for the Wicked,-,Common,Energy,FusionRifle,0,0,https://www.light.gg/db/items/1393021133,https://www.bungie.net/common/destiny2_content/icons/3ea21c4cfd1b1a0eedf753e02f035b87.jpg
1178,Rest for the Wicked,-,Common,Energy,FusionRifle,0,0,https://www.light.gg/db/items/1393021135,https://www.bungie.net/common/destiny2_content/icons/73715949f5778f35477ed0d0db8c7948.jpg
1179,Rest for the Wicked,-,Common,Energy,FusionRifle,0,0,https://www.light.gg/db/items/1393021134,https://www.bungie.net/common/destiny2_content/icons/5e6123a5beae8501bc90ebf0bb30100a.jpg
1180,Rest for the Wicked,-,Common,Energy,GrenadeLauncher,5,5,https://www.light.gg/db/items/3246523829,https://www.bungie.net/common/destiny2_content/icons/5d6ec42397399a2ba7c63f2ecbd77f09.jpg
1181,Rest for the Wicked,-,Common,Energy,HandCannon,5,5,https://www.light.gg/db/items/3185293914,https://www.bungie.net/common/destiny2_content/icons/fb105f00d5b027881eea393c9340f7a8.jpg
1182,Rest for the Wicked,-,Common,Energy,PulseRifle,0,0,https://www.light.gg/db/items/2213848861,https://www.bungie.net/common/destiny2_content/icons/9c3e5b0df501d35b2cc10eaad95ba25a.jpg
1183,Rest for the Wicked,-,Common,Energy,ScoutRifle,0,5,https://www.light.gg/db/items/3361694402,https://www.bungie.net/common/destiny2_content/icons/d20a78d8ca356a16686b1ec16feb4fea.jpg
1184,Rest for the Wicked,-,Common,Energy,Shotgun,0,4,https://www.light.gg/db/items/4138415949,https://www.bungie.net/common/destiny2_content/icons/8d0b86a160fcfc8c0d62ce36e6ca4aae.jpg
1185,Rest for the Wicked,-,Common,Energy,Shotgun,1.5,4.8,https://www.light.gg/db/items/4138415950,https://www.bungie.net/common/destiny2_content/icons/92505fd8b30d86f0d53e341bc02ff1f7.jpg
1186,Rest for the Wicked,-,Common,Energy,Shotgun,2.5,3,https://www.light.gg/db/items/4138415948,https://www.bungie.net/common/destiny2_content/icons/272ee59c43628e62bb7f6bc3e1eab8c4.jpg
1187,Rest for the Wicked,-,Common,Energy,Sidearm,0,0,https://www.light.gg/db/items/1310413524,https://www.bungie.net/common/destiny2_content/icons/d5fd509a101087fbdf467495815ab77c.jpg
1188,Rest for the Wicked,-,Common,Energy,Sidearm,0,0,https://www.light.gg/db/items/1310413525,https://www.bungie.net/common/destiny2_content/icons/9260ca7daf87c8a3e4ad9c563d805c97.jpg
1189,Rest for the Wicked,-,Common,Energy,SniperRifle,0,5,https://www.light.gg/db/items/2605790033,https://www.bungie.net/common/destiny2_content/icons/bc338aab3731b7316d26e73f8bdd09e9.jpg
1190,Rest for the Wicked,-,Common,Energy,SniperRifle,2,4,https://www.light.gg/db/items/2605790034,https://www.bungie.net/common/destiny2_content/icons/91cfce5192d758adf479e76167cadef5.jpg
1191,Rest for the Wicked,-,Common,Energy,SniperRifle,2,5,https://www.light.gg/db/items/2605790032,https://www.bungie.net/common/destiny2_content/icons/35cab104dd71fece5b81e206c2aedfc3.jpg
1192,Rest for the Wicked,-,Common,Energy,SubmachineGun,3,3,https://www.light.gg/db/items/531591353,https://www.bungie.net/common/destiny2_content/icons/85a95c56d6bd792b7e8c529315fad991.jpg
1193,Rest for the Wicked,-,Common,Energy,SubmachineGun,0,0,https://www.light.gg/db/items/531591352,https://www.bungie.net/common/destiny2_content/icons/aba66f78a889040698954bd6217692df.jpg
1194,Rest for the Wicked,-,Common,Power,GrenadeLauncher,5,5,https://www.light.gg/db/items/2936850734,https://www.bungie.net/common/destiny2_content/icons/57852a0de406e554bc2cb26a35179f2a.jpg
1195,Rest for the Wicked,-,Common,Power,GrenadeLauncher,0,0,https://www.light.gg/db/items/3246523828,https://www.bungie.net/common/destiny2_content/icons/67063aacbfbebce64e7ba6b3bdaf5c71.jpg
1196,Rest for the Wicked,-,Common,Power,GrenadeLauncher,5,5,https://www.light.gg/db/items/3246523831,https://www.bungie.net/common/destiny2_content/icons/5c22c79a3078b03f3b1053ac1c574355.jpg
1197,Rest for the Wicked,-,Common,Power,GrenadeLauncher,3.5,4.5,https://www.light.gg/db/items/2936850735,https://www.bungie.net/common/destiny2_content/icons/26668b87248168bc71ea5fc1ff21b78d.jpg
1198,Rest for the Wicked,-,Common,Power,RocketLauncher,2,3,https://www.light.gg/db/items/2037589099,https://www.bungie.net/common/destiny2_content/icons/2918fffb83c7fb71ea2ca1f1bc19b702.jpg
1199,Rest for the Wicked,-,Common,Power,Sword,0,0,https://www.light.gg/db/items/1270948323,https://www.bungie.net/common/destiny2_content/icons/001869ac627155826595bfbac1f7bf4d.jpg
1200,Khvostov 7G-02,-,Basic,Kinetic,AutoRifle,4.9,4.9,https://www.light.gg/db/items/1619016919,https://www.bungie.net/common/destiny2_content/icons/cc3f8241b10b0ea73047c6910e9456b2.jpg
1201,Origin Story,-,Basic,Kinetic,AutoRifle,2.5,3.5,https://www.light.gg/db/items/4024037919,https://www.bungie.net/common/destiny2_content/icons/513a0642a056b341b4dfd15207ad36bd.jpg
1202,Pariah,-,Basic,Kinetic,AutoRifle,1.8,3,https://www.light.gg/db/items/2209451511,https://www.bungie.net/common/destiny2_content/icons/a292d51a38e05d202fb98d94fea94ce5.jpg
1203,Headstrong,-,Basic,Kinetic,HandCannon,2.8,4,https://www.light.gg/db/items/2553946496,https://www.bungie.net/common/destiny2_content/icons/2d69e68dae36e69b50c71bd3cb69164a.jpg
1204,Lost and Found,-,Basic,Kinetic,PulseRifle,3,4.5,https://www.light.gg/db/items/3569842567,https://www.bungie.net/common/destiny2_content/icons/9cee6f19f7abd144bf5dc208f7b848ab.jpg
1205,Thistle and Yew,-,Basic,Kinetic,ScoutRifle,4.5,5,https://www.light.gg/db/items/3550697748,https://www.bungie.net/common/destiny2_content/icons/44a3632c7ccc43168b5b70d2f457fd96.jpg
1206,Traveler's Chosen,-,Basic,Kinetic,Sidearm,4.6,4.7,https://www.light.gg/db/items/53159280,https://www.bungie.net/common/destiny2_content/icons/19d95ca9010366f7befe92c38fa67cde.jpg
1207,Traveler's Chosen (Damaged),-,Basic,Kinetic,Sidearm,4.4,4.5,https://www.light.gg/db/items/53159281,https://www.bungie.net/common/destiny2_content/icons/fedad78fa040cc19d7eedd2991251fc7.jpg
1208,Stay Away,-,Basic,Energy,GrenadeLauncher,3.7,3,https://www.light.gg/db/items/2734369894,https://www.bungie.net/common/destiny2_content/icons/f805413b62b6dd926743feb653443f75.jpg
1209,Helios HC1,-,Basic,Energy,HandCannon,5,5,https://www.light.gg/db/items/2553946497,https://www.bungie.net/common/destiny2_content/icons/eda93cdcb3c8a82bcea85e4355c1a6cf.jpg
1210,Stubborn Oak,-,Basic,Energy,Shotgun,4.1,4.6,https://www.light.gg/db/items/1977926913,https://www.bungie.net/common/destiny2_content/icons/f2546ca56117e1c5699251a91339689e.jpg
1211,Spiderbite-1si,-,Basic,Energy,Sidearm,2,5,https://www.light.gg/db/items/3792720684,https://www.bungie.net/common/destiny2_content/icons/ef20a0976a4b8848db5dc6287d4ac551.jpg
1212,The Last Dance,-,Basic,Energy,Sidearm,5,5,https://www.light.gg/db/items/1699493316,https://www.bungie.net/common/destiny2_content/icons/8c69a787b70d509b18ad05c1d190739b.jpg
1213,Dead Zone Rifle,-,Basic,Energy,SniperRifle,5,5,https://www.light.gg/db/items/254156943,https://www.bungie.net/common/destiny2_content/icons/bb3507fda1a89522714eb5cb847a4447.jpg
1214,Etude-12,-,Basic,Energy,SubmachineGun,5,5,https://www.light.gg/db/items/772531208,https://www.bungie.net/common/destiny2_content/icons/02641e1a48f60e515e44f702a629f78e.jpg
1215,Sorrow MG2,-,Basic,Energy,SubmachineGun,4.3,4,https://www.light.gg/db/items/1195725819,https://www.bungie.net/common/destiny2_content/icons/a50a95fa258d882f455c370c6a34e1d9.jpg
